         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_docstring.py:50(_ArtistKwdocLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:350(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:15(UnknownTimeZoneError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:42(AmbiguousTimeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/request.py:366(data)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:96(ScalarToken)
        1    0.000    0.000    0.000    0.000 <decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6788(Hiragana)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_elffile.py:17(ELFInvalid)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:15(NodeEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:34(_ShouldStop)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/axes/__init__.py:14(SubplotBase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:796(_ignorecase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/utils.py:21(InvalidSdistFilename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/loader.py:31(SafeLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:322(add_ops)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:104(OptionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:75(AliasToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/packaging/version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:38(InvalidTimeError)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_core/scales.py:403(Ordinal)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_core/scales.py:409(Discrete)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_linesearch.py:23(LineSearchWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_base.py:22(SparseEfficiencyWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3436(CurveFilledB)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:308(_deprecated_parameter_class)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:705(ForkingUDPServer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/composer.py:8(ComposerError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:82(AnchorToken)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:117(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/version/__init__.py:412(dev)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:53(NonExistentTimeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:51(_is_wildcard_pattern)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/categorical.py:1741(_CountPlotter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/streamplot.py:433(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:216(DuplicateOptionError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_threadsafety.py:9(ReentrancyError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_pep440.py:129(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/importlib_resources/abc.py:55(TraversalError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/representer.py:10(RepresenterError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:242(DataError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:24(NullFrequencyError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:39(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_optimize.py:1140(_LineSearchError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/mathtext.py:176(MathTextWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:461(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/accessors.py:478(PeriodProperties)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:33(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:25(DocumentStartToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:21(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 <decorator-gen-3>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:64(bsr_array)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:171(MergeError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/testing/_private/decorators.py:107(skipif)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:709(ThreadingTCPServer)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:742(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:492(IncompatibilityWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:88(lil_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3416(CurveA)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:276(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:448(CSSWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ivp/ivp.py:24(OdeResult)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_base.py:18(SparseFormatWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:39(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6784(Kanji)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:243(NoOptionError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/more_itertools/more.py:3575(AbortThread)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/serializer.py:8(SerializerError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3426(CurveAB)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:878(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:84(dok_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_pep440.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/importlib_resources/abc.py:55(TraversalError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:456(ParseFatalException)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2109(find_nothing)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:64(ScalarEvent)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:207(NumbaUtilError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:213(DuplicateLabelError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3441(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:708(ThreadingUDPServer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:323(ChainedAssignmentError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:54(DocumentEndEvent)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:234(InvalidIndexError)
        2    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:89(TagToken)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/__init__.py:24(__exit__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:405(IndexingError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:498(AttributeConflictWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:76(csr_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:508(DatabaseError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:33(PerformanceWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:124(EmptyDataError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:101(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:706(ForkingTCPServer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:55(ParserError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3421(CurveB)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:3431(CurveFilledA)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:68(coo_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:72(csc_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:882(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:39(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/pytables.py:2574(GenericDataIndexableCol)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/flags.py:53(allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:627(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:31(CollectionEndEvent)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/array_algos/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/config.py:742(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:69(DtypeWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/resolver.py:167(Resolver)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:47(UnsortedIndexError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:536(ValueLabelTypeMismatch)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1756(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:48(BlockEndToken)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:279(SettingWithCopyError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:130(ParserWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:251(SpecificationError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:719(ThreadingUnixStreamServer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:54(FlowMappingStartToken)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:479(ClosedFileError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:75(SequenceStartEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:78(SequenceEndEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:81(MappingStartEvent)
